Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
20,"A Alioua, R Hamiroune, O Amiri, M Khelifi, S Senouci, M Gidlund, ...","Incentive mechanism for competitive edge caching in 5G-enabled Internet of things",2022,"Computer Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=348065682977597739",22,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:bFI3QPDXJZMC",213,,109096,109096,20,6.67,3,7,3,"","",""
32,"AK Bairagi, M Masud, MS Munir, AA Nahid, SF Abedin, KM Alam, ...","Controlling the Outbreak of COVID-19: A Noncooperative Game Perspective",2020,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1277797112148888094",16,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:zA6iFVUQeVQC",8,,215570,215581,32,6.40,5,7,5,"","",""
42,"SF Abedin, AK Bairagi, MS Munir, NH Tran, CS Hong","Fog Load Balancing for Massive Machine Type Communications: A Game and Transport Theoretic Approach",2018,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12148926640274146195",13,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:NMxIlDl6LWMC",7,,4204,4218,42,6.00,8,5,7,"","",""
32,"MS Munir, SF Abedin, MGR Alam, NH Tran, CS Hong","Intelligent service fulfillment for software defined networks in smart city",2018,"2018 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=917845664431286956",17,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:isC4tDSrTZIC",,,516,521,32,4.57,6,5,7,"","",""
8,"A Mahmood, SF Abedin, M O'Nils, M Bergman, M Gidlund","Remote-Timber: An Outlook for Teleoperated Forestry With First 5G Measurements",2023,"IEEE Industrial Electronics Magazine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11157834836881136619",30,"2025-03-24 02:13:57","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:xtRiw3GOFMkC",,,,,8,4.00,2,5,2,"","",""
34,"MGR Alam, SF Abedin, M Al Ameen, CS Hong","Web of Objects Based Ambient Assisted Living Framework for Emergency Psychiatric State Prediction",2016,"Sensors","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15944442647951252366,1734222732927810249",15,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:M3ejUd6NZC8C",16,9,1431,1431,34,3.78,9,4,9,"","",""
32,"MGR Alam, R Haw, SS Kim, MAK Azad, SF Abedin, CS Hong","EM-Psychiatry: an ambient intelligent system for psychiatric emergency",2016,"IEEE Transactions on Industrial Informatics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14061450108506127235",18,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:qxL8FJ1GzNcC",12,6,2321,2330,32,3.56,5,6,9,"","",""
21,"MS Munir, SF Abedin, CS Hong","Artificial Intelligence-based Service Aggregation for Mobile-Agent in Edge Computing",2019,"2019 20th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=129727928203097429",21,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:vV6vV6tmYwMC",,,1,6,21,3.50,7,3,6,"","",""
19,"MS Munir, SF Abedin, NH Tran, Z Han, CS Hong","A Multi-Agent System toward the Green Edge Computing with Microgrid",2019,"2019 IEEE Global Communications Conference (GLOBECOM)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9437313671172978588",23,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:HoB7MX3m0LUC",,,1,7,19,3.17,4,5,6,"","",""
22,"MS Munir, SF Abedin, MGR Alam, DH Kim, CS Hong","RNN based Energy Demand Prediction for Smart-Home in Smart-Grid Framework",2017,"Korea Software Congress","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3158841979759351769",19,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:j3f4tGmQtD8C",,,437,439,22,2.75,4,5,8,"","",""
10,"R Mugisha, A Mahmood, SF Abedin, L Beltramelli, M Gidlund","Joint Power and Blocklength Allocation for Energy-Efficient Ultra-Reliable and Low-Latency Communications",2021,"2021 17th International Symposium on Wireless Communication Systems (ISWCS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2006432970423844320",27,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:cFHS6HbyZ2cC",,,1,6,10,2.50,2,5,4,"","",""
22,"CS Hong, SW Lee, FA Sarder","Internet of things network system using fog computing network",2016,"US Patent App. 14/634,049","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2556939425851801352",20,"2025-03-24 02:13:57","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:BqipwSGYUEgC",,,,,22,2.44,7,3,9,"","",""
12,"MS Munir, SFA Do Hyeon Kim, CS Hong","A Risk-sensitive Social Distance Recommendation System via Bluetooth Towards the COVID-19 Private Safety",2020,"Korean Computer Congress (KCC)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=270154674127326650",25,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:u_35RYKgDlwC",,,,,12,2.40,4,3,5,"","",""
16,"A Talukder, MGR Alam, AK Bairagi, SF Abedin, MA Layek, HT Nguyen, ...","An approach of cost optimized influence maximization in social networks",2017,"2017 19th Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8875336261916044818",24,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:4JMBOYKVnBMC",,,,,16,2.00,2,7,8,"","",""
6,"MW Akhtar, A Mahmood, SF Abedin, SA Hassan, M Gidlund","Exploiting NOMA for Radio Resource Efficient Traffic Steering Use-case in O-RAN",2022,"GLOBECOM 2022-2022 IEEE Global Communications Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3308715702137872197",34,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:abG-DnoFyZgC",,,5771,5776,6,2.00,1,5,3,"","",""
4,"CS Hong, SF Abedin, MK Lee","Multiple unmanned aerial vehicles navigation optimization method and multiple unmanned aerial vehicles system using the same",2023,"US Patent 11,703,853","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10491563703300563605",38,"2025-03-24 02:13:57","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:4OULZ7Gr8RgC",,,,,4,2.00,1,3,2,"","",""
11,"MGR Alam, SF Abedin, SI Moon, CS Hong","CNN based Mood Mining through IoT-based Physiological Sensors Observation",2017,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3931515394606267694",26,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:RHpTSmoSYBkC",,,1301,1303,11,1.38,3,4,8,"","",""
8,"A Talukder, SF Abedin, MS Munir, CS Hong","Dual threshold load balancing in SDN environment using process migration",2018,"2018 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9146028869008187969",31,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:TFP_iSt0sucC",,,791,796,8,1.14,2,4,7,"","",""
9,"MGR Alam, SF Abedin, AK Bairaggi, A Talukder, CS Hong","An autonomic SLA management for IoT networks",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13674017789137366720",28,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:hC7cP41nSMkC",,,507,509,9,1.00,2,5,9,"","",""
2,"M Friesen, SF Abedin, M Gidlund, J Jasperneite","Network Digital Twins: A Key-Enabler for Zero-Touch Management in Industrial Communication Systems",2023,"2023 IEEE 28th International Conference on Emerging Technologies and Factory …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13101370493768933389",46,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:dshw04ExmUIC",,,,,2,1.00,1,4,2,"","",""
9,"A Talukder, R Kamal, AK Bairagi, MGR Alam, SF Abedin, MA Layek, ...","Rumors in the Social Network: Finding the Offenders Using Influence Maximization: Finding the Offenders Using Influence Maximization",2015,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12343111693903709736",29,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:ULOm3_A8WrAC",,,1214,1216,9,0.90,1,7,10,"","",""
7,"SF Abedin, MGR Alam, CS Hong","Learning based Intelligent IoT Task Offloading and Resource Allocation in UAV-assisted Fog Network",2017,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16811734067313611484",32,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:e5wmG9Sq2KIC",,,1166,1168,7,0.88,2,3,8,"","",""
6,"AK Bairagi, S Munir, SF Abedin, CS Hong","Coexistence of eMBB and uRLLC in 5G Wireless Networks",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14297868498414220709",35,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:maZDTaKrznsC",,,1377,1379,6,0.86,2,4,7,"","",""
5,"MS Munir, SF Abedin, K Kim, CS Hong","Towards Edge Intelligence: Real-Time Driver Safety in Smart Transportation System",2019,"Korea Computer Congress 2019 (KCC 2019)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17727048888493273477",36,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:J_g5lzvAfSwC",,,26,28,5,0.83,1,4,6,"","",""
7,"SF Abedin, MGR Alam, AK Bairagi, A Talukder, CS Hong","UAV-assisted Intelligent Crowdsourcing in Natural Calamity",2016,"The International Symposium on Perception, Action, and Cognitive Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11697686547290120665",33,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:hFOr9nPyWt4C",,,,,7,0.78,1,5,9,"","",""
5,"MS Munir, SF Abedin, MGR Alam, DH Kim, CS Hong","Smart Agent based Dynamic Data Aggregation for Delay Sensitive Smart City Services",2018,"정보과학회논문지","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9168100056538567645",37,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:bEWYMUwI8FkC",45,4,395,402,5,0.71,1,5,7,"","",""
3,"MS Munir, SF Abedin, KT Kim, DH Kim, MGR Alam, CS Hong","Drive safe: Cognitive-behavioral mining for intelligent transportation cyber-physical system",2020,"arXiv preprint arXiv:2008.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3333124129839028949",42,"2025-03-24 02:13:57","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:fPk4N6BV_jEC",10148,,,,3,0.60,1,6,5,"","",""
4,"MGR Alam, SF Abedin, SI Moon, SH Kim, A Talukder, AK Bairagi, S Ullah, ...","Deep Learning based Emotion Recognition through Biosensor Observations",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17443189100627540894",39,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:-f6ydRqryjwC",,,1231,1232,4,0.44,1,8,9,"","",""
4,"A Talukder, MGR Alam, AK Bairagi, SF Abedin, HT Nguyen, CS Hong","The grim: Target marketing in social network",2016,"The International Symposium on Perception, Action, and Cognitive Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6202261416415785708",40,"2025-03-24 02:13:57","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:TQgYirikUcIC",,,,,4,0.44,1,6,9,"","",""
3,"AK Bairagi, MS Munir, SF Abedin, CS Hong","Utilization of Unlicensed Spectrum in Effective Coexistence of eMBB and uRLLC",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2698298128298976573",43,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:O3NaXMp0MMsC",,,1058,1060,3,0.43,1,4,7,"","",""
3,"SF Abedin, CS Hong","Bankruptcy Game based Computational Resource Scaling in Mobile Edge Computing",2018,"2018 Korean Network Operations and Management","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1440974148158031928",44,"2025-03-24 02:13:57","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:k_IJM867U9cC",,,,,3,0.43,2,2,7,"","",""
2,"AK Bairagi, M Masud, DH Kim, MS Munir, A Al Nahid, SF Abedin, ...","A noncooperative game analysis for controlling covid-19 outbreak",2020,"medRxiv, 2020.05. 22.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16258840316680229342",47,"2025-03-24 02:13:57","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:rO6llkc54NcC",20110783,,,,2,0.40,0,7,5,"","",""
4,"MGR Alam, NH Tran, CT Do, C Pham, SF Abedin, AK Bairagi, R Haw, ...","Distributed Reinforcement Learning based Code Offloading in Mobile Fog",2014,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14629790573536305567",41,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:d1gkVwhDpl0C",,,285,287,4,0.36,1,8,11,"","",""
3,"SF Abedin, MGR Alam, CS Hong","Multipolar Natural Disaster Response Management through UAV and Social Media",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15203238049709089507",45,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:mB3voiENLucC",,,297,299,3,0.33,1,3,9,"","",""
2,"MS Munir, SF Abedin, A Talukder, CS Hong","Energy Demand Scheduling for Autonomous and Connected Vehicle Swarms in Smart Transportation System",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9776391218327896649",48,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:2P1L_qKh6hAC",,,939,941,2,0.33,1,4,6,"","",""
2,"MS Munir, SF Abedin, AK Bairagi, SM Kang, CS Hong","Temporal Energy Demand Extrapolation for Mobile Edge based on Computational Task in Smart-Grid Framework",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=812178793695587014",49,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:JV2RwH3_ST0C",,,395,397,2,0.29,0,5,7,"","",""
2,"MGR Alam, SF Abedin, SI Moon, A Talukder, AK Bairagi, MS Munir, ...","Affective Mood Mining Through Deep Recurrent Neural Network",2017,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15101718720146901001",50,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:iH-uZ7U-co4C",,,501,503,2,0.25,0,7,8,"","",""
2,"A Talukder, SF Abedin, AK Bairagi, MGR Alam, SH Kim, S Lee, CS Hong","Process migration using docker container in sdn environment",2016,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6097356578093240187",51,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:IWHjjKOFINEC",,,1331,1333,2,0.22,0,7,9,"","",""
2,"SF Abedin, MGR Alam, SI Moon, CS Hong","An optimal resource allocation scheme for Fog based P2P IoT Network",2015,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14087794092434676743",52,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:4TOpqqG69KYC",,,395,397,2,0.20,1,4,10,"","",""
1,"SF Abedin, MS Munir, CS Hong","LSTM Deep Learning Model for Workload Prediction in Massive Machine Type Communication Networks",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5762252556173898526",53,"2025-03-24 02:13:57","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ej2vXoAAAAJ&pagesize=100&citation_for_view=-ej2vXoAAAAJ:RYcK_YlVTxYC",,,1312,1314,1,0.17,0,3,6,"","",""
