Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
729,"SA Mohamed, FA Al-Sulaiman, NI Ibrahim, MH Zahir, A Al-Ahmed, ...","A review on current status and challenges of inorganic phase change materials for thermal energy storage systems",2017,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15445627198148932943",16,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:YI35Bd-2PncC",70,,1072,1089,729,91.13,122,6,8,"","",""
708,"FA Rahman, MMA Aziz, R Saidur, WAWA Bakar, MR Hainin, R Putrajaya, ...","Pollution to solution: Capture and sequestration of carbon dioxide (CO2) and its utilization as a renewable energy source for a sustainable future",2017,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9618260149660249456",17,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:Ol96Buz8XVoC",71,,112,126,708,88.50,101,7,8,"","",""
177,"AK Thakur, R Sathyamurthy, R Velraj, R Saidur, AK Pandey, Z Ma, ...","A state-of-the art review on advancing battery thermal management systems for fast-charging",2023,"Applied Thermal Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8157968198900557594",114,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=100&pagesize=100&citation_for_view=DEy33GsAAAAJ:kM62dKQefFYC",226,,120303,120303,177,88.50,25,7,2,"","",""
609,"A Zendehboudi, MA Baseer, R Saidur","Application of support vector machine models for forecasting solar and wind energy resources: A review",2018,"Journal of cleaner production","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=644516119174076787",23,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:4oiV7xVJuUIC",199,,272,285,609,87.00,203,3,7,"","",""
1181,"EA Abdelaziz, R Saidur, S Mekhilef","A review on energy saving strategies in industrial sector",2011,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1912947682008736267",7,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:0EnyYjriUFMC",15,1,150,168,1181,84.36,394,3,14,"","",""
1029,"MA Abdullah, AHM Yatim, CW Tan, R Saidur","A review of maximum power point tracking algorithms for wind energy systems",2012,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6215067366687471679",10,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:Mr27SXpvooAC",16,5,3220,3227,1029,79.15,257,4,13,"","",""
1073,"MB Ali, R Saidur, MS Hossain","A review on emission analysis in cement industries",2011,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1988354710882897793",9,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:LyOydA3uxaIC",15,5,2252,2261,1073,76.64,358,3,14,"","",""
611,"NI Ibrahim, FA Al-Sulaiman, S Rahman, BS Yilbas, AZ Sahin","Heat transfer enhancement of phase change materials for thermal energy storage applications: A critical review",2017,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7828232779669957980",22,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:52Op3ZsrznwC",74,,26,50,611,76.38,122,5,8,"","",""
979,"S Mekhilef, R Saidur, M Kamalisarvestani","Effect of dust, humidity and air velocity on efficiency of photovoltaic cells",2012,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18446209986905943466",11,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:gyFZhc6YOh8C",16,5,2920,2925,979,75.31,326,3,13,"","",""
580,"A Safari, R Saidur, FA Sulaiman, Y Xu, J Dong","A review on supercooling of Phase Change Materials in thermal energy storage systems",2017,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9592479071438503420",24,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:41KyI4NE9qkC",70,,905,919,580,72.50,116,5,8,"","",""
358,"MS Reza, CS Yun, S Afroze, N Radenahmad, MSA Bakar, R Saidur, ...","Preparation of activated carbon from biomass and its’ applications in water and gas purification, a review",2020,"Arab Journal of Basic and Applied Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12541492697569530795",47,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:D3btL2lJ8W4C",27,1,208,238,358,71.60,51,7,5,"","",""
825,"IM Mahbubul, R Saidur, MA Amalina","Latest developments on the viscosity of nanofluids",2012,"International Journal of Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1817788990780083845",15,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:rv71eUSj1K8C",55,4,874,885,825,63.46,275,3,13,"","",""
879,"NA Madlool, R Saidur, MS Hossain, NA Rahim","A critical review on energy use and savings in the cement industries",2011,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3759022899799956563",13,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:8bEfNjzhQ0EC",15,4,2042,2060,879,62.79,220,4,14,"","",""
835,"R Saidur, NA Rahim, MR Islam, KH Solangi","Environmental impact of wind energy",2011,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11579238496097763995",14,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:2Km5FFimHwEC",15,5,2423,2430,835,59.64,209,4,14,"","",""
57,"MNAS Ivan, S Saha, AM Saleque, S Ahmed, AK Thakur, G Bai, Z Miao, ...","Progress in interfacial solar steam generation using low-dimensional and biomass-derived materials",2024,"Nano Energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1794212624036853160",284,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=200&pagesize=100&citation_for_view=DEy33GsAAAAJ:eO2F4e7mqQkC",120,,109176,109176,57,57.00,7,8,1,"","",""
109,"HM Khalid, Z Rafique, SM Muyeen, A Raqeeb, Z Said, R Saidur, K Sopian","Dust accumulation and aggregation on PV panels: An integrated survey on impacts, mathematical models, cleaning mechanisms, and possible sustainable solution",2023,"Solar Energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7121519887033540872,12922262573495194507",179,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=100&pagesize=100&citation_for_view=DEy33GsAAAAJ:MwO77wwrKAAC",251,,261,285,109,54.50,16,7,2,"","",""
272,"B Bakthavatchalam, K Habib, R Saidur, BB Saha, K Irshad","Comprehensive study on nanofluid and ionanofluid for heat transfer enhancement: A review on current and future perspective",2020,"Journal of Molecular Liquids","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11913965751533402003",68,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:LRFP056OPQYC",305,,112787,112787,272,54.40,54,5,5,"","",""
258,"AK Thakur, R Prabakaran, MR Elkadeem, SW Sharshir, M Arıcı, C Wang, ...","A state of art review and future viewpoint on advance cooling techniques for Lithium–ion battery system of electric vehicles",2020,"Journal of Energy Storage","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5140381326078925688",73,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:K7YvBqpTqvwC",32,,101771,101771,258,51.60,37,7,5,"","",""
245,"HW Xian, NAC Sidik, R Saidur","Impact of different surfactants and ultrasonication time on the stability and thermophysical properties of hybrid nanofluids",2020,"International Communications in Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15240347971773285488",81,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:N8UqZ3HJrRYC",110,,104389,104389,245,49.00,82,3,5,"","",""
488,"MA Sabiha, R Saidur, S Mekhilef, O Mahian","Progress and latest developments of evacuated tube solar collectors",2015,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13994427508448396186",28,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:VXkaQG_c9EQC",51,,1038,1054,488,48.80,122,4,10,"","",""
282,"MH Zahir, SA Mohamed, R Saidur, FA Al-Sulaiman","Supercooling of phase-change materials and the techniques used to mitigate the phenomenon",2019,"Applied energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6016369912254475576",62,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:66OACaKPDuEC",240,,793,817,282,47.00,71,4,6,"","",""
47,"MG Kibria, MS Mohtasim, UK Paul, BK Das, R Saidur","Impact of hybrid nano PCM (paraffin wax with Al2O3 and ZnO nanoparticles) on photovoltaic thermal system: energy, exergy, exergoeconomic and enviroeconomic analysis",2024,"Journal of Cleaner Production","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11062349205160320363",329,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=300&pagesize=100&citation_for_view=DEy33GsAAAAJ:xMaaESzsSl8C",436,,140577,140577,47,47.00,9,5,1,"","",""
321,"SH Farjana, N Huda, MAP Mahmud, R Saidur","Solar process heat in industrial systems–A global review",2018,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13398831987592571590",52,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:b6LYR6tDxhYC",,,,,321,45.86,80,4,7,"","",""
675,"R Saidur, NA Rahim, M Hasanuzzaman","A review on compressed-air energy use and energy savings",2010,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8409728288877044091",18,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:vtskfw0NoLIC",14,4,1135,1153,675,45.00,225,3,15,"","",""
540,"MR Islam, S Mekhilef, R Saidur","Progress and recent trends of wind energy technology",2013,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15319561474632286725",26,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:8U9l5EwV_MEC",21,,456,468,540,45.00,180,3,12,"","",""
573,"R Saidur, M Rezaei, WK Muzammil, MH Hassan, S Paria, ...","Technologies to recover exhaust heat from internal combustion engines",2012,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4701758285283711131",25,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:0KrOiVmbFBYC",16,8,5649,5659,573,44.08,96,6,13,"","",""
661,"KY Leong, R Saidur, SN Kazi, AH Mamun","Performance investigation of an automotive car radiator operated with nanofluid-based coolants (nanofluid as a coolant in a radiator)",2010,"Applied thermal engineering 30 (17-18)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17634457328060515922",19,"2025-03-24 02:20:03","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:47CO7rCGma4C",,,2685,2692,661,44.07,165,4,15,"","",""
651,"R Saidur","A review on electrical motors energy use and energy savings",2010,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8144567836561032063",20,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:6zSeHT1sY2IC",14,3,877,898,651,43.40,651,1,15,"","",""
650,"R Saidur, MR Islam, NA Rahim, KH Solangi","A review on global wind energy policy",2010,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12889527821845525614",21,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:crhHmGRhyBgC",14,7,1744,1762,650,43.33,163,4,15,"","",""
300,"HD Koca, S Doganay, A Turgut, IH Tavman, R Saidur, IM Mahbubul","Effect of particle size on the viscosity of nanofluids: a review",2018,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9534546272867913401",59,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:YynyIpEqGK0C",,,,,300,42.86,50,6,7,"","",""
375,"E Sadeghinezhad, M Mehrali, R Saidur, M Mehrali, ST Latibari, ...","A comprehensive review on graphene nanofluids: Recent research, development and applications",2016,"Energy Conversion and Management","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8925702990659577892",42,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:vt8c2csMsvAC",111,,466,487,375,41.67,63,6,9,"","",""
205,"B Kalidasan, AK Pandey, S Shahabuddin, M Samykano, ...","Phase change materials integrated solar thermal energy systems: Global trends and current practices in experimental approaches",2020,"Journal of Energy Storage","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4636196436209981103",98,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:qfe1Ex3B87sC",27,,101118,101118,205,41.00,41,5,5,"","",""
243,"SH Farjana, N Huda, MAP Mahmud, R Saidur","A review on the impact of mining and mineral processing industries through life cycle assessment",2019,"Journal of Cleaner Production","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1107011074012462755",84,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:BLjb4ZUULPkC",231,,1200,1217,243,40.50,61,4,6,"","",""
201,"Y Krishna, M Faizal, R Saidur, KC Ng, N Aslfattahi","State-of-the-art heat transfer fluids for parabolic trough collector",2020,"International Journal of Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6216933281192254302",101,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=100&pagesize=100&citation_for_view=DEy33GsAAAAJ:eqBG2gARfNgC",152,,119541,119541,201,40.20,40,5,5,"","",""
281,"M Mohsin, AK Rasheed, R Saidur","Economic viability and production capacity of wind generated renewable hydrogen",2018,"International Journal of hydrogen energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14130172827946629785",63,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:zAyHUgvcU_QC",43,5,2621,2630,281,40.14,94,3,7,"","",""
356,"R Ovik, BD Long, MC Barma, M Riaz, MFM Sabri, SM Said, R Saidur","A review on nanostructures of high-temperature thermoelectric materials for waste heat recovery",2016,"Renewable and sustainable energy reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17062772987701299990",48,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:OGpmogZ47U0C",64,,635,659,356,39.56,51,7,9,"","",""
79,"B Kalidasan, AK Pandey, R Saidur, M Samykano, VV Tyagi","Nano additive enhanced salt hydrate phase change materials for thermal energy storage",2023,"International Materials Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3310935095851634255",229,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=200&pagesize=100&citation_for_view=DEy33GsAAAAJ:X3dzGb15QAoC",68,2,140,183,79,39.50,16,5,2,"","",""
233,"N Hossain, TMI Mahlia, R Saidur","Latest development in microalgae-biofuel production with nano-additives",2019,"Biotechnology for biofuels","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2996130767382603303",88,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:KH-Iy8IzxhYC",12,,1,16,233,38.83,78,3,6,"","",""
77,"H Meskher, HC Mustansar, AK Thakur, R Sathyamurthy, I Lynch, P Singh, ...","Recent trends in carbon nanotube (CNT)-based biosensors for the fast and sensitive detection of human viruses: a critical review",2023,"Nanoscale advances","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1822391171109148849",232,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=200&pagesize=100&citation_for_view=DEy33GsAAAAJ:ItCcSVbosjYC",5,4,992,1010,77,38.50,11,7,2,"","",""
269,"MMA Khan, NI Ibrahim, IM Mahbubul, HM Ali, R Saidur, FA Al-Sulaiman","Evaluation of solar collector designs with integrated latent heat thermal energy storage: A review",2018,"Solar Energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7057840841161207038",70,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:UsE54j44yzgC",166,,334,350,269,38.43,45,6,7,"","",""
455,"M Kamalisarvestani, R Saidur, S Mekhilef, FS Javadi","Performance, materials and coating technologies of thermochromic thin films on smart windows",2013,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8381426035955603529",31,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:DejRBzv9GVYC",26,,353,364,455,37.92,114,4,12,"","",""
188,"N Aslfattahi, R Saidur, A Arifutzzaman, R Sadri, N Bimbo, MFM Sabri, ...","Experimental investigation of energy storage properties and thermal conductivity of a novel organic phase change material/MXene as A new class of nanocomposites",2020,"Journal of Energy Storage","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13064562466655125586",109,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&cstart=100&pagesize=100&citation_for_view=DEy33GsAAAAJ:MTvNnY4oB4UC",27,,101115,101115,188,37.60,27,7,5,"","",""
263,"MK Assadi, S Bakhoda, R Saidur, H Hanaei","Recent progress in perovskite solar cells",2018,"Renewable and Sustainable Energy Reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7029653677124901504",71,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:r0ARIG2f-gUC",,,,,263,37.57,66,4,7,"","",""
262,"IM Mahbubul, MMA Khan, NI Ibrahim, HM Ali, FA Al-Sulaiman, R Saidur","Carbon nanotube nanofluid in enhancing the efficiency of evacuated tube solar collector",2018,"Renewable energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8017717893020914268",72,"2025-03-24 02:20:03","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DEy33GsAAAAJ&pagesize=100&citation_for_view=DEy33GsAAAAJ:kWRwubw1DjEC",121,,36,44,262,37.43,44,6,7,"","",""
