Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
12,"K Ragab, AM S Kheir","Characterizing some Egyptian bread wheat cultivars for salinity tolerance",2019,"Journal of Plant Production","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7824952690203613563",18,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:t7zJ5fGR-2UC",10,12,1043,1049,12,2.00,6,2,6,"","",""
8,"M Jawad Siddique, Khaled R Ahmed","Deep Learning Technologies to Mitigate Deer-Vehicle Collisions",2021,"Deep Learning and Big Data for Intelligent Transportation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9949840724822651196",29,"2025-03-23 16:52:56","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:dQ2og3OwTAUC",,,103,117,8,2.00,4,2,4,"","",""
4,"AM Almalky, KR Ahmed","Real Time Deep Learning Algorithm for Counting Weed’s Growth Stages,",2023,"IEEE 15th international Symposium on Autonomous Decentralized Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8068191350013112378",41,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:evX43VCCuoAC",,,,,4,2.00,2,2,2,"","",""
2,"T Islam, TT Sarker, KR Ahmed, N Lakhssassi","Detection and Classification of Cannabis Seeds Using RetinaNet and Faster R-CNN",2024,"Seeds","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14552414911277091420",53,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:ML0RJ9NH7IQC",3,3,456,478,2,2.00,1,4,1,"","",""
38,"K Ragab, NY Horikoshi, H Kuriyama, K Mori","Autonomous decentralized community communication for information dissemination",2004,"IEEE Internet Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14059234040354425092",2,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:u5HHmVD_uO8C",8,3,29,36,38,1.81,10,4,21,"","",""
21,"KRY Foudah","An Efficient Implementation of Normalized Cross-Correlation Image Matching based on Pyramid",2013,"In proceeding of: 2013 International Joint Conference on Awareness Science …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15258716002994293109",6,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:R3hNpaxXUhUC",,,,,21,1.75,21,1,12,"","",""
38,"T Ono, K Ragab, N Kaji, K Mori","Service oriented communication technology for achieving assurance",2002,"Proceedings 22nd International Conference on Distributed Computing Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5023300719704055268",3,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:u-x6o8ySG0sC",,,,,38,1.65,10,4,23,"","",""
13,"K Ragab, N Alsharay","Developing Parallel Cracks and Spots Ceramic Defect Detection and Classification Algorithm using CUDA",2017,"2017 IEEE 13th International Symposium on Autonomous Decentralized System …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6459235482655898535",16,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:RGFaLdJalmkC",,,,,13,1.63,7,2,8,"","",""
9,"SH Basha, A Tharwat, K Ahmed, AE Hassanien","A predictive model for seminal quality using neutrosophic rule-based classification system",2019,"Proceedings of the International Conference on Advanced Intelligent Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9823174872383910360",25,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:uc_IGeMz5qoC",,,,,9,1.50,2,4,6,"","",""
5,"AE Hassanien, Khaled R. Ahmed","Book: Deep Learning and Big Data for Intelligent Transportation",2021,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14778001104328411844",39,"2025-03-23 16:52:56","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:VL0QpB8kHFEC",,,,,5,1.25,3,2,4,"","",""
16,"SM Gaffer, ME Yahia, K Ragab","Genetic fuzzy system for intrusion detection: Analysis of improving of multiclass classification accuracy using KDDCup-99 imbalance dataset",2012,"2012 12th International Conference on Hybrid Intelligent Systems (HIS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17309822961195868544",12,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:mB3voiENLucC",,,318,323,16,1.23,5,3,13,"","",""
8,"KRN Alsharay","An EFFICIENT DEFECT CLASSIFICATION ALGORITHM For CERAMIC TILES",2017,"9th Asian Conference on Intelligent Information and Database Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16873337894007875081",30,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:GnPB-g6toBAC",,,,,8,1.00,8,1,8,"","",""
5,"K Ragab, AAM Shahin, S Abdelkhalik","Efficiency of yellow rust resistance genes Yr5, Yr10, Yr15 and YrSp in improving the two Egyptian bread wheat cultivars Sids 12 and Gemmeiza 11",2020,"Egyptian Journal of Agronomy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6202659939815076551",40,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:z_wVstp3MssC",42,3,249,261,5,1.00,2,3,5,"","",""
2,"MJ Siddique, KR Ahmed","DDM: Study of Deer Detection and Movement using Deep Learning Techniques",2023,"IEEE 15th international Symposium on Autonomous Decentralized Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17293428297524702646",54,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:35r97b3x0nAC",,,,,2,1.00,1,2,2,"","",""
1,"A Mano, KR Ahmed, G Omar","Porosity Prediction of 3D Printed Components using U-Net and its Variants",2024,"3rd Int. IEEE Conf. on Artificial Intelligence For Internet of Things (AlloT …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10976579864833485623",58,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:BUYA1_V_uYcC",,,,,1,1.00,0,3,1,"","",""
7,"GR Bhuiyan, GC Roy, MA Siddique, M Rahman, K Ahmed, F Nahar","Relationship between echocardiographic epicardial adipose tissue (EAT) thickness and angiographically detected coronary artery disease.",2017,"Mymensingh medical journal: MMJ","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8868155003587966621",34,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:0KyAp5RtaNEC",26,3,498,504,7,0.88,1,6,8,"","",""
12,"K Ragab","Simulating camel-vehicle accidents avoidance system",2011,"Asian J Inf Technol","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6995342299190164777",19,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:qxL8FJ1GzNcC",10,7,306,14,12,0.86,12,1,14,"","",""
18,"N Kaji, K Ragab, T Ono, K Mori","Autonomous synchronization technology for achieving real time property in service oriented community system",2002,"The 2nd International Workshop on Autonomous Decentralized System, 2002.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3453934600685471803",9,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:9yKSN-GCB0IC",,,16,21,18,0.78,5,4,23,"","",""
17,"K Ragab, T Ono, N Kaji, K Mori","Autonomous decentralized community concept and architecture for a complex adaptive information system",2003,"The Ninth IEEE Workshop on Future Trends of Distributed Computing Systems …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7171287306596999848",10,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:2osOgNQ5qMEC",,,,,17,0.77,4,4,22,"","",""
16,"K Ragab, N Kaji, K Mori","ACIS: A Large-scale autonomous decentralized community communication infrastructure",2004,"IEICE TRANSACTIONS on Information and Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1153612788910899906",13,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:d1gkVwhDpl0C",87,4,937,946,16,0.76,5,3,21,"","",""
14,"T Ono, N Kaji, Y Horikoshi, H Kuriyama, K Ragab, K Mori","Autonomous decentralized community construction technology to assure quality of services",2004,"Proceedings. 10th IEEE International Workshop on Future Trends of …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4273634769925346964",15,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:IjCSPb-OGe4C",,,,,14,0.67,2,6,21,"","",""
6,"K Ragab","Fast and parallel summed area table for fabric defect detection",2016,"International Journal of Pattern Recognition and Artificial Intelligence 30 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6425226999874063756",36,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:BqipwSGYUEgC",,,,,6,0.67,6,1,9,"","",""
13,"K Ragab, T Ono, N Kaji, K Mori","Community communication technology for achieving timeliness in autonomous decentralized community systems",2002,"The 2nd International Workshop on Autonomous Decentralized System, 2002.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1330947198569728120",17,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:qjMakFHDy7sC",,,56,60,13,0.57,3,4,23,"","",""
12,"K Ragab, N Kaji, K Mori","Scalable multilateral autonomous decentralized community communication technique for large-scale information systems",2004,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5674937357180715429",20,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:UeHWp8X0CEIC",87,3,660,670,12,0.57,4,3,21,"","",""
9,"K Ragab","An autonomic< K, D>-interleaving registry overlay network for efficient ubiquities web services discovery service",2008,"Journal of Information Processing Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17068891909149601016",26,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:Se3iqnhoufwC",4,2,53,60,9,0.53,9,1,17,"","",""
8,"AE Hassanien, R Khaled","Developing advanced web services through P2P computing and autonomous agents: Trends and Innovations",2010,"IGI Global (701 E","Chocolate Avenue, Hershey, Pennsylvania, 17033, USA)","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=450133430945875865",31,"2025-03-23 16:52:56","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:g5m5HwL7SMYC",,,,,8,0.53,4,2,15,"","",""
11,"N Kaji, K Ragab, T Ono, K Mori","Autonomous cooperation technologies for achieving real time property and fault tolerance in service oriented community system",2003,"23rd International Conference on Distributed Computing Systems Workshops …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3086562783117606880",23,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:zYLM7Y9cAGgC",,,,,11,0.50,3,4,22,"","",""
2,"Khaled R Ahmed, M Al-Saeed, MI Al-Jumah","Parallel Algorithms to detect and classify defects in Surface Steel Strips",2021,"Advances in Artificial Intelligence and Applied Cognitive Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2719643594169769955",55,"2025-03-23 16:52:56","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:JQOojiI6XY0C",,,543,560,2,0.50,1,3,4,"","",""
1,"K Akhila, KR Ahmed","Real Time Deep Learning Weapon Detection Techniques for Mitigating Lone Wolf Attacks",2023,"International Journal of Artificial Intelligence &Applications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5780656477804624202",59,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:XD-gHx7UXLsC",14,4,1,16,1,0.50,1,2,2,"","",""
10,"Y Horikoshi","Service discovery technology in autonomous decentralized community system",2003,"Asia-Pacific Symposium on Information and Telecommunication Technologies …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1390206294231951017",24,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:Tyk-4Ss8FVUC",,,,,10,0.45,10,1,22,"","",""
8,"K Ragab, K Mori","Acis-hierarchy: Enhancing community communication delay for large-scale information systems",2004,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9033848047784033795",32,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:YsMSGLbcyi4C",87,7,1797,1805,8,0.38,4,2,21,"","",""
6,"K Ragab, A Yonezawa","A Self-organized Clustering-based Overlay Network for Application Level Multicast.",2009,"J. Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1747079172045175818",37,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:eQOLeE2rZwMC",4,2,85,91,6,0.38,3,2,16,"","",""
8,"K Ragab, N Kaji, K Mori","Service-oriented autonomous decentralized community communication technique for a complex adaptive information system",2003,"Proceedings IEEE/WIC International Conference on Web Intelligence (WI 2003 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12619171790218050634",33,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:Y0pCki6q_DkC",,,,,8,0.36,3,3,22,"","",""
1,"M Guzel, B Turan, I Kadioglu, B Sin, A Basturk, Khaled R Ahmed","How to Affect the Number of Images on the Success Rate for Detection of Weeds with Deep Learning",2022,"Turkish Journal of Agriculture-Food Science and Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16518814438008470907",60,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:ZfRJV9d4-WMC",10,8,1441,1446,1,0.33,0,6,3,"","",""
1,"Khaled R. Ahmed, H Henry","Book: Blockchain and Deep Learning Future Trends and Enabling Technologies",2022,"Springer Studies in Big Data book series, https://doi.org/10.1007/978-3-030 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10496563692819671781",61,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:_Ybze24A_UAC",,,,,1,0.33,1,2,3,"","",""
4,"K Ragab, M Zahrani, A Ul Haque","Camel-vehicle accidents mitigation system: design and survey",2011,"Future Information Technology: 6th International Conference, FutureTech 2011 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12255130447564546533",42,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:9ZlFYXVOiuMC",,,,,4,0.29,1,3,14,"","",""
6,"K Ragab, N Kaji, K Moriyama, K Mori","Scalable multilateral communication technique for large-scale information systems",2003,"Proceedings 27th Annual International Computer Software and Applications …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2419938366896332349",38,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:W7OEmFMy1HYC",,,,,6,0.27,2,4,22,"","",""
4,"K Ragab, A Yonezawa","Autonomic K-interleaving construction scheme for P2P overlay networks",2006,"International Conference on Autonomic and Trusted Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8492203719240448793",43,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:WF5omc3nYNoC",,,153,162,4,0.21,2,2,19,"","",""
3,"K Ragab, AU Haque","A Minimum Spanning Tree algorithm for efficient P2P video streaming system",2010,"2010 The 12th International Conference on Advanced Communication Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1247433431632913808",50,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:hqOjcs7Dif8C",,,,,3,0.20,2,2,15,"","",""
1,"A Algosaibi, Khaled R. Ahmed, S Albahli","Parallel-Based Techniques for Managing and Analyzing the Performance on Semantic Graph",2020,"Parallel Processing Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9759341593540436372",62,"2025-03-23 16:52:56","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:u_35RYKgDlwC",30,2,2050007,2050007,1,0.20,0,3,5,"","",""
1,"Y Alsenani, GV Crosby, KR Ahmed, T Velasco","Towards multi-criteria volunteer cloud service selection",2020,"Cloud Computing–CLOUD 2020: 13th International Conference, Held as Part of …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17798005401084673484",63,"2025-03-23 16:52:56","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=FYKqgh4AAAAJ&pagesize=100&citation_for_view=FYKqgh4AAAAJ:yD5IFk8b50cC",,,,,1,0.20,0,4,5,"","",""
