Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
118,"R Nasrin, MA Alim, AJ Chamkha","Combined convection flow in triangular wavy chamber filled with water–CuO nanofluid: effect of viscosity models",2012,"International Communications in Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8336883063357582457",8,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:YsMSGLbcyi4C",39,8,1226,1236,118,9.08,39,3,13,"","",""
105,"R Nasrin, S Parvin","Investigation of buoyancy-driven flow and heat transfer in a trapezoidal cavity filled with water–Cu nanofluid",2012,"International Communications in Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11883582430574127433",9,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:9yKSN-GCB0IC",39,2,270,274,105,8.08,53,2,13,"","",""
8,"Y El Alami, B Zohal, R Nasrin, M Benhmida, A Faize, E Baghaz","Solar thermal, photovoltaic, photovoltaic thermal, and photovoltaic thermal phase change material systems: A comprehensive reference guide",2024,"International Communications in Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18341047619907371007",74,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:_Ybze24A_UAC",159,,108135,108135,8,8.00,1,6,1,"","",""
7,"TA Tripty, R Nasrin","Efficiency upgrading of solar PVT finned hybrid system in Bangladesh: Flow rate and temperature influences",2024,"Heliyon","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1222373688840373345",81,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:LjlpjdlvIbIC",10,7,,,7,7.00,4,2,1,"","",""
20,"T Islam, N Parveen, R Nasrin","Mathematical modeling of unsteady flow with uniform/non-uniform temperature and magnetic intensity in a half-moon shaped domain",2022,"Heliyon","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5683528671965739255",40,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:LPZeul_q3PIC",8,3,,,20,6.67,7,3,3,"","",""
72,"R Nasrin, MA Alim","Finite element simulation of forced convection in a flat plate solar collector: influence of nanofluid with double nanoparticles",2014,"Journal of Applied Fluid Mechanics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12826370660008730917",13,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:-f6ydRqryjwC",7,3,543,556,72,6.55,36,2,11,"","",""
72,"R Nasrin, MA Alim, AJ Chamkha","Effects of physical parameters on natural convection in a solar collector filled with nanofluid",2013,"Heat Transfer—Asian Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9265656466975680855",14,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:d1gkVwhDpl0C",42,1,73,88,72,6.00,24,3,12,"","",""
77,"R Nasrin, MA Alim, AJ Chamkha","Buoyancy-driven heat transfer of water–Al2O3 nanofluid in a closed chamber: Effects of solid volume fraction, Prandtl number and aspect ratio",2012,"International journal of heat and mass transfer 55 (25-26)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13397486888370472418",12,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:Y0pCki6q_DkC",,,7355,7365,77,5.92,26,3,13,"","",""
82,"R Nasrin, S Parvin","Hydromagnetic effect on mixed convection in a lid-driven cavity with sinusoidal corrugated bottom surface",2011,"International Communications in Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9024293207767654497",11,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:u5HHmVD_uO8C",38,6,781,789,82,5.86,41,2,14,"","",""
34,"I Zahan, R Nasrin, MA Alim","Mixed convective hybrid nanofluid flow in lid-driven undulated cavity: effect of MHD and Joule heating",2019,"Journal of Naval Architecture and Marine Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10301766009693397005",27,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:uWQEDVKXjbEC",16,2,109,126,34,5.67,11,3,6,"","",""
17,"S Rasachak, RSU Khan, L Kumar, T Zahid, U Ghafoor, J Selvaraj, ...","Effect of tin oxide/black paint coating on absorber plate temperature for improved solar still production: A controlled indoor and outdoor investigation",2022,"International Journal of Photoenergy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7695367437355415703",47,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:eJXPG6dFmWUC",2022,1,6902783,6902783,17,5.67,2,7,3,"","",""
53,"R Nasrin, MA Alim","Thermal performance of nanofluid filled solar flat plate collector",2015,"International Journal of Heat and Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17364710447148039044",19,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:NMxIlDl6LWMC",33,2,17,24,53,5.30,27,2,10,"","",""
21,"SS Priam, R Nasrin","Oriented magneto-conjugate heat transfer and entropy generation in an inclined domain having wavy partition",2021,"International Communications in Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5535953144431608215",39,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:8AbLer7MMksC",126,,105430,105430,21,5.25,11,2,4,"","",""
54,"R Nasrin, MA Alim","Semi-empirical relation for forced convective analysis through a solar collector",2014,"Solar Energy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5915684936597173225",17,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:7PzlFSSx8tAC",105,,455,467,54,4.91,27,2,11,"","",""
47,"R Nasrin, S Parvin, MA Alim","Heat transfer and collector efficiency through a direct absorption solar collector with radiative heat flux effect",2015,"Numerical Heat Transfer, Part A: Applications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=751913716359813480",22,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:blknAaTinKkC",68,8,887,907,47,4.70,16,3,10,"","",""
56,"R Nasrin, MA Alim, A J. Chamkha","Modeling of mixed convective heat transfer utilizing nanofluid in a double lid-driven chamber with internal heat generation",2013,"International Journal of Numerical Methods for Heat &Fluid Flow","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3588407893457594483",16,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:UebtZRa9Y70C",24,1,36,57,56,4.67,19,3,12,"","",""
9,"M Ali, R Nasrin, MA Alim","Axisymmetric boundary layer slip flow with heat transfer over an exponentially stretching bullet-shaped object: a numerical assessment",2023,"Heliyon","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3751015012150770215",71,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:BrmTIyaxlBUC",9,3,,,9,4.50,3,3,2,"","",""
13,"T Islam, R Nasrin","Thermal operation by nanofluids with various aspects: a comprehensive numerical appraisal",2022,"Waves in Random and Complex media","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11713022014301481726",58,"2025-03-24 02:18:24","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:5ugPr518TE4C",,,1,30,13,4.33,7,2,3,"","",""
50,"R Nasrin, MA Alim","Free convective flow of nanofluid having two nanoparticles inside a complicated cavity",2013,"International Journal of Heat and Mass Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16544450086652642798",21,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:WF5omc3nYNoC",63,,191,198,50,4.17,25,2,12,"","",""
45,"R Nasrin, S Parvin, MA Alim","Heat transfer by nanofluids through a flat plate solar collector",2014,"Procedia Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6691598356260211228",23,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:RHpTSmoSYBkC",90,,364,370,45,4.09,15,3,11,"","",""
4,"MM Hossain, R Nasrin, M Hasanuzzaman","Unsteady magneto porous convective transport by micropolar binary fluid due to inclined plate: An inclusive analogy",2024,"Heliyon","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17254303044105411412",105,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&cstart=100&pagesize=100&citation_for_view=8GqJsfIAAAAJ:eq2jaN3J8jMC",10,2,,,4,4.00,1,3,1,"","",""
51,"S Parvin, R Nasrin, MA Alim, NF Hossain","Double‐diffusive natural convection in a partially heated enclosure using a nanofluid",2012,"Heat Transfer—Asian Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16836879454852870853",20,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:UeHWp8X0CEIC",41,6,484,497,51,3.92,13,4,13,"","",""
54,"S Parvin, R Nasrin","Analysis of the flow and heat transfer characteristics for MHD free convection in an enclosure with a heated obstacle",2011,"Nonlinear Analysis: Modelling and Control","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12407005143980464186",18,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:W7OEmFMy1HYC",16,1,89,99,54,3.86,27,2,14,"","",""
22,"I Zahan, R Nasrin, MA Alim","Hybrid nanofluid flow in combined convective lid-driven sinusoidal triangular enclosure",2019,"AIP Conference Proceedings","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4860157644281122271",38,"2025-03-24 02:18:24","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:NhqRSupF_l8C",2121,1,,,22,3.67,7,3,6,"","",""
29,"M Ali, MA Alim, R Nasrin, MS Alam, MJH Munshi","Similarity solution of unsteady MHD boundary layer flow and heat transfer past a moving wedge in a nanofluid using the Buongiorno model",2017,"Procedia engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15219652172501306647",32,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:ZHo1McVdvXMC",194,,407,413,29,3.63,6,5,8,"","",""
18,"RNSHIZKFUAH Fayaz","Performance analysis of hybrid/single nanofluids on augmentation of heat transport in lid‐driven undulated cavity",2020,"Heat Transfer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7109830016315200245",45,"2025-03-24 02:18:24","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:B3FOqHPlNUQC",,,,,18,3.60,18,1,5,"","",""
42,"R Nasrin, S Parvin, MA Alim","Effect of Prandtl number on free convection in a solar collector filled with nanofluid",2013,"Procedia Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9095754050874653597",24,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:0EnyYjriUFMC",56,,54,62,42,3.50,14,3,12,"","",""
17,"AHIZ R. Nasrin","Blood flow analysis inside a stenotic artery using power-law fluid model",2020,"Research &Development in Material Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17381884538830313961",48,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:738O_yMBCRsC",13,1,1360,1368,17,3.40,17,1,5,"","",""
13,"M Ali, R Nasrin, MA Alim","Analysis of boundary layer nanofluid flow over a stretching permeable wedge-shaped surface with magnetic effect",2021,"Journal of Naval Architecture and Marine Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11717107809026295853",59,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:5Ul4iDaHHb8C",18,1,11,24,13,3.25,4,3,4,"","",""
13,"R Nasrin, M Hossain","Numerical analysis of photovoltaic power generation in different locations of Bangladesh",2021,"Journal of Computational &Applied Research in Mechanical Engineering …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3560224077423477453",60,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:SP6oXDckpogC",,,,,13,3.25,7,2,4,"","",""
38,"R Nasrin","Influences of physical parameters on mixed convection in a horizontal lid-driven cavity with an undulating base surface",2012,"Numerical Heat Transfer, Part A: Applications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1437013588584065817",25,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:u-x6o8ySG0sC",61,4,306,321,38,2.92,38,1,13,"","",""
33,"R Nasrin, MA Alim","Performance of nanofluids on heat transfer in a wavy solar collector",2013,"International Journal of Engineering, Science and Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1821946541561881556",28,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:Wp0gIr-vW9MC",5,3,58,77,33,2.75,17,2,12,"","",""
30,"R Nasrin, MA Alim, AJ Chamkha","Numerical simulation of non-darcy forced convection through a channel with nonuniform heat flux in an open cavity using nanofluid",2013,"Numerical Heat Transfer, Part A: Applications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3736739677816040316",31,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:Zph67rFs4hoC",64,10,820,840,30,2.50,10,3,12,"","",""
10,"S Khatun, R Nasrin","Numerical modeling of Buongiorno’s nanofluid on free convection: thermophoresis and Brownian effects",2021,"Journal of Naval Architecture and Marine Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14171043112246180239",66,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:VOx2b1Wkg3QC",18,2,217,239,10,2.50,5,2,4,"","",""
10,"R Nasrin, SA Sweety, I Zahan","Turbulent nanofluid flow analysis passing a shell and tube thermal exchanger with Kays-Crawford model",2021,"Journal of Nanofluids","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11872521972822116265",67,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:fQNAKQ3IYiAC",10,4,518,537,10,2.50,3,3,4,"","",""
5,"M Hossain, MMT Hossain, R Nasrin","Time-dependent magneto-convective thermal-material transfer by micropolar binary mixture fluid passing a vertical surface",2023,"Science &Technology Asia","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14573004215169792917",93,"2025-03-24 02:18:24","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:HE397vMXCloC",,,33,47,5,2.50,2,3,2,"","",""
17,"I Zahan, R Nasrin, MA Alim","MHD effect on conjugate heat transfer in a nanofluid filled rectangular enclosure",2018,"Int. J. Petrochem. Sci. Eng","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2141059351240117377",49,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:nb7KW1ujOQ8C",3,3,114,123,17,2.43,6,3,7,"","",""
29,"R Choudhury, UJ Das, A Ceruti, L Piancastelli, L Frizziero, G Zanuccoli, ...","Visco-elastic effects on the three dimensional hydrodynamic flow past a vertical porous plate",2013,"Int. Inf. Eng. Technol. Assoc","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16696718476303175777",33,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:D_sINldO8mEC",31,,1,8,29,2.42,4,7,12,"","",""
14,"M Ashikuzzaman, R Nasrin, FT Zohora, M Hossain","3D study of heat transfer based on PVT/PCM system",2019,"AIP conference proceedings","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1249030531690145860",55,"2025-03-24 02:18:24","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:abG-DnoFyZgC",2121,1,,,14,2.33,4,4,6,"","",""
7,"FT Zohora, R Nasrin","A numerical analogy of improving efficiency for the PVT system in Bangladesh",2022,"International Journal of Photoenergy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5181295635882829470",82,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:J-pR_7NvFogC",2022,1,1901925,1901925,7,2.33,4,2,3,"","",""
23,"R Nasrin, MA Alim","Entropy generation by nanofluid with variable thermal conductivity and viscosity in a flat plate solar collector",2015,"International Journal of Engineering, Science and Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3382052993655692704",36,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:YFjsv_pBGBYC",7,2,80,93,23,2.30,12,2,10,"","",""
9,"I Zahan, R Nasrin","An introduction to fuzzy topological spaces",2021,"Advances in Pure Mathematics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6648964663467586620",72,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:geHnlv5EZngC",11,5,483,501,9,2.25,5,2,4,"","",""
6,"M Mosharrof Hossain, R Nasrin, M Hasanuzzaman","Radiative and MHD effects on time‐dependent thermal‐material transfer by micropolar binary mixture",2022,"Advances in Mathematical Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10766907387430648016",84,"2025-03-24 02:18:24","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8GqJsfIAAAAJ&pagesize=100&citation_for_view=8GqJsfIAAAAJ:XiVPGOgt02cC",2022,1,2224435,2224435,6,2.00,2,3,3,"","",""
