Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"MAA Nasim, AI Chowdhury, JN Muna, FM Shah","An Automated Approach for the Recognition of Bengali License Plates",2021,"2021 International Conference on Electronics, Communications and Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3456408273879457164,4911619258581317292",11,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:YsMSGLbcyi4C",,,,,10,2.50,3,4,4,"","",""
5,"TT Jidney, A Biswas, NM Abdullah Al, I Hossain, MJ Alam, S Talukder, ...","Automl systems for medical imaging",2023,"Data Driven Approaches on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18271716231443767374",19,"2025-03-23 16:54:28","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:-f6ydRqryjwC",,,91,106,5,2.50,1,7,2,"","",""
8,"M Aminul Haque Palash, M Abdullah Al Nasim, A Dhali, F Afrin","Fine-Grained Image Generation from Bangla Text Description using Attentional Generative Adversarial Network",2021,"2021 RAAICON (IEEE International Conference on Robotics, Automation …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13575485086599287728,1126585506213952572",14,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:LkGwnXOMwfcC",,,,,8,2.00,2,4,4,"","",""
6,"MS Irbaz, A Nasim, MD Abdullah, RE Ferdous","Real-time Face Recognition System for Remote Employee Tracking",2022,"Proceedings of the International Conference on Big Data, IoT, and Machine …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7151769190641023621,7582236786338556723",18,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:ULOm3_A8WrAC",,,,,6,2.00,2,4,3,"","",""
2,"MAA Nasim, P Biswas, A Rashid, KD Gupta, R George, S Chakraborty, ...","Securing the Diagnosis of Medical Imaging: An In-depth Analysis of AI-Resistant Attacks",2024,"arXiv preprint arXiv:2408.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5349569043647873977",24,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:RHpTSmoSYBkC",348,,,,2,2.00,0,7,1,"","",""
7,"FS Khan, MA Mushabbir, MS Irbaz, MD Nasim","End-to-End Natural Language Understanding Pipeline for Bangla Conversational Agent",2021,"2021 (ICMLA) IEEE INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4808209414896757403,18273587895823129157",15,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:Y0pCki6q_DkC",,,,,7,1.75,2,4,4,"","",""
3,"M Bhuiyan, NM Abdullah Al, S Saif, KD Gupta, MJ Alam, S Talukder","Online learning for X-ray, CT or MRI",2023,"Data Driven Approaches on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15211818515216090657",21,"2025-03-23 16:54:28","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:hC7cP41nSMkC",,,107,126,3,1.50,1,6,2,"","",""
3,"MZB Jahangir, R Hossain, R Islam, N Md Abdullah Al, MMA Haque, ...","Introduction to medical imaging informatics",2023,"Data Driven Approaches on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=649088854393166276",22,"2025-03-23 16:54:28","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:mVmsd5A6BfQC",,,27,50,3,1.50,1,6,2,"","",""
7,"MFM Shah, MDAA Nasim","Brain Tumor Detection using Convolutional Neural Network",2019,"Ahsanullah University of Science and Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1034751595904021422",16,"2025-03-23 16:54:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:IWHjjKOFINEC",,,,,7,1.17,4,2,6,"","",""
5,"MA Al Nasim, RE Ferdous, MAH Pantho, AI Chowdhury","A comparative analysis on Bangla handwritten digit recognition with data augmentation and non-augmentation process",2020,"2020 International Congress on Human-Computer Interaction, Optimization and …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3192806194377564508",20,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:d1gkVwhDpl0C",,,,,5,1.00,1,4,5,"","",""
3,"I Hossain, MAH Palash, AT Sejuty, NA Tanjim, MD Nasim, S Saif, ...","A Survey of Recommender System Techniques and the Ecommerce Domain",2022,"arXiv preprint arXiv:2208.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9727788624194527645",23,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:_kc_bZDykSQC",7399,,,,3,1.00,0,7,3,"","",""
2,"MA Haque Palash, A Khan, K Islam, MDA Al Nasim, RM Bin Shahjahan","Incongruity detection between bangla news headline and body content through graph neural network",2023,"The Fourth Industrial Revolution and Beyond: Select Proceedings of IC4IR+ …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2529465752305356523,8660495559160073066",25,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:aqlVkmm33-oC",,,,,2,1.00,0,5,2,"","",""
1,"P Biswas, A Rashid, A Al Masum, MDA Al Nasim, ASMA Ferdous, ...","An Extensive and Methodical Review of Smart Grids for Sustainable Energy Management-Addressing Challenges with AI, Renewable Energy Integration and Leading-edge Technologies",2025,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18163581102894702084",28,"2025-03-23 16:54:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:TFP_iSt0sucC",,,,,1,1.00,0,6,1,"","",""
1,"MD Nasim, P Biswas, A Rashid, A Biswas, KD Gupta","Trustworthy XAI and Application",2024,"arXiv preprint arXiv:2410.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1976832153761450542",29,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:r0BpntZqJG4C",17139,,,,1,1.00,0,5,1,"","",""
1,"A Rashid, P Biswas, MD Nasim, KD Gupta","Power Plays: Unleashing Machine Learning Magic in Smart Grids",2024,"arXiv preprint arXiv:2410.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1974508135147858990",30,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:j3f4tGmQtD8C",15423,,,,1,1.00,0,4,1,"","",""
1,"MZB Jahangir, S Akter, MD Nasim, KD Gupta, R George","Deep Learning for Automated Wound Classification And Segmentation",2024,"arXiv preprint arXiv:2408.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3648215053858154169",31,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:4JMBOYKVnBMC",11064,,,,1,1.00,0,5,1,"","",""
2,"S Maitra, MR Ahamed, MN Islam, MDA Al Nasim, M Ashraf","A Soft Computing Based Customer Lifetime Value Classifier for Digital Retail Businesses",2021,"2021 IEEE 12th Annual Ubiquitous Computing, Electronics &Mobile …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=728387233228097768",26,"2025-03-23 16:54:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:8k81kl-MbHgC",,,,,2,0.50,0,5,4,"","",""
2,"M Nasim, MM Rahman, MW Saman, M Shamsuddin","Study on conception rate by artificial insemination among cows of different psychic conditions.",1971,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17855393981589116879",27,"2025-03-23 16:54:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:JV2RwH3_ST0C",,,,,2,0.04,1,4,54,"","",""
0,"S Saif, MJ Islam, MZB Jahangir, P Biswas, A Rashid, MD Nasim, ...","A Comprehensive Review on Understanding the Decentralized and Collaborative Approach in Machine Learning",2025,"arXiv preprint arXiv:2503.","","","https://scholar.google.com",32,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:blknAaTinKkC",9833,,,,0,0.00,0,7,1,"","",""
0,"S Saif, MD Nasim, P Biswas, A Rashid, MD Haque, MZB Jahangir","Principles and Components of Federated Learning Architectures",2025,"arXiv preprint arXiv:2502.","","","https://scholar.google.com",33,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:isC4tDSrTZIC",5273,,,,0,0.00,0,6,1,"","",""
0,"MD Abdullah Al Nasim, P Biswas, A Rashid, A Biswas, K Datta Gupta","Trustworthy XAI and Application",2024,"arXiv e-prints, arXiv: 2410.","","","https://scholar.google.com",34,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:bEWYMUwI8FkC",17139,,,,0,0.00,0,5,1,"","",""
0,"NLI Huda, A Biswas, MD Nasim, MF Rahman, S Ahmed","Invariant Scattering Transform for Medical Imaging",2023,"arXiv preprint arXiv:2307.","","","https://scholar.google.com",35,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:mB3voiENLucC",4771,,,,0,0.00,0,5,2,"","",""
0,"T Tahmida Jidney, A Biswas, MD Abdullah Al Nasim, I Hossain, ...","AutoML Systems For Medical Imaging",2023,"arXiv e-prints, arXiv: 2306.","","","https://scholar.google.com",36,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:iH-uZ7U-co4C",4750,,,,0,0.00,0,5,2,"","",""
0,"NLI Huda, A Biswas, MDA Al Nasim, MF Rahman, S Ahmed","Invariant Scattering Transform for Medical Imaging (preprint)",2023,"","","","https://scholar.google.com",37,"2025-03-23 16:54:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:TQgYirikUcIC",,,,,0,0.00,0,5,2,"","",""
0,"A Ashrafee, AM Khan, M Sabik Irbaz, MD Abdullah Al Nasim","End-to-End License Plate Recognition Pipeline for Real-time Low Resource Video Based Applications",2021,"arXiv pre-prints, arXiv: 2108.","","","https://scholar.google.com",38,"2025-03-23 16:54:28","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:hqOjcs7Dif8C",8339,,,,0,0.00,0,4,4,"","",""
0,"MFMS MD Abdullah Al Nasim","Brain Tumor Detection using Convolutional Neural Network",2019,"Ahsanullah University of Science and Technology","","","https://scholar.google.com",39,"2025-03-23 16:54:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:u-x6o8ySG0sC",,,,,0,0.00,0,1,6,"","",""
0,"H Tonmoy, SF Shadmani, A Mohsena, MDAN Abdullah, MS Faisal","Brain Tumor Detection Using Convolutional Neural Network",2019,"2019 1st International Conference on Advances in Science, Engineering and …","","","https://scholar.google.com",40,"2025-03-23 16:54:28","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zQKHA64AAAAJ&pagesize=100&citation_for_view=zQKHA64AAAAJ:qUcmZB5y_30C",,,,,0,0.00,0,5,6,"","",""
