Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
12,"T Islam, A Kundu, T Ahmed, NI Khan","Analysis of arrhythmia classification on ECG dataset",2022,"2022 IEEE 7th International conference for Convergence in Technology (I2CT)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12860904475729639407",11,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:Y0pCki6q_DkC",,,1,6,12,4.00,3,4,3,"","",""
11,"T Islam, MA Sheakh, AN Jui, O Sharif, MZ Hasan","A review of cyber attacks on sensors and perception systems in autonomous vehicle",2023,"Journal of Economy and Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=834746984532459493",12,"2025-03-15 01:38:04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:ufrVoPGSRksC",1,,242,258,11,5.50,2,5,2,"","",""
11,"MH Rahman, T Islam, MM Rana, R Tasnim, TR Mona, MM Sakib","Machine learning approach on multiclass classification of internet firewall log files",2023,"2023 International Conference on Computational Intelligence and Sustainable …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8521145763822759912",13,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:_FxGoFyzp5QC",,,,,11,5.50,2,6,2,"","",""
6,"TT Sarker, T Islam, KR Ahmed","Cannabis seed variant detection using faster r-cnn",2024,"2024 10th International Conference on Advanced Computing and Communication …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8870176925406040711",14,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:0EnyYjriUFMC",,,,,6,6.00,2,3,1,"","",""
4,"U Roy, MS Tahosin, MM Hasan, T Islam, F Imtiaz, MR Sadik, Y Maleh, ...","Enhancing bangla fake news detection using bidirectional gated recurrent units and deep learning techniques",2024,"Proceedings of the 7th International Conference on Networking, Intelligent …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4828386866111547272",15,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:MXK_kJrjxJIC",,,,,4,4.00,1,8,1,"","",""
4,"M Alif Sheakh, T Islam, M Rezwane Sadik, M Masum Rana","Machine Learning Approach Analysis for Early-Stage Liver Disease Prediction in the Context of Bangladesh and India",2024,"World Conference on Information Systems for Business Management","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14203280476896863315",16,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:hqOjcs7Dif8C",834,,293,304,4,4.00,1,4,1,"","",""
4,"T Islam, MR Sadik, MFR Islam, TR Mona, T Rahman, MMR Foysal","Early-Stage Diabetes Risk Prediction Using Supervised Machine Learning Algorithms",2024,"2023 2nd International Conference on Futuristic Technologies (INCOFT)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2271395761423672975",17,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:8k81kl-MbHgC",,,1,7,4,4.00,1,6,1,"","",""
4,"M Usama, U Ullah, Z Muhammad, T Islam, S saba Hashmi","AI-Enabled Risk Assessment and Safety Management in Construction",2024,"Ethical Artificial Intelligence in Power Electronics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15423636425527432999",18,"2025-03-15 01:38:04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:ULOm3_A8WrAC",,,105,132,4,4.00,1,5,1,"","",""
4,"SH Talukder, SK Mondal, M Aljaidi, RB Sulaiman, T Islam","Heart Disease Risk Assessment and Prediction: A Robust Ensemble Approach with Extra Tree Classifier",2023,"2023 2nd International Engineering Conference on Electrical, Energy, and …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7476850445697484991",19,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:_kc_bZDykSQC",,,,,4,2.00,1,5,2,"","",""
2,"T Islam, IH Pranto, M Islam, MT Mahmud, R Rudra, MMR Foysal","Disaster Related Tweets Analysis with Machine Learning Approaches",2024,"2023 2nd International Conference on Futuristic Technologies (INCOFT)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5896766388294796678",20,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:5nxA0vEk-isC",,,,,2,2.00,0,6,1,"","",""
1,"T Islam, TT Sarker, KR Ahmed, N Lakhssassi","Detection and Classification of Cannabis Seeds Using RetinaNet and Faster R-CNN",2024,"Seeds","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14552414911277091420",21,"2025-03-15 01:38:04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:M3ejUd6NZC8C",3,3,456,478,1,1.00,0,4,1,"","",""
1,"M Usama, U Ullah, Z Muhammad, M Bux, I Ullah, M Rouf, T Islam","Data traffic management in AI-IoT network to reduce congestion",2024,"Artificial Intelligence for Intelligent Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1303002201547955017",22,"2025-03-15 01:38:04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:Zph67rFs4hoC",,,145,189,1,1.00,0,7,1,"","",""
0,"T Islam, TT Sarker, KR Ahmed, CB Rankrape, K Gage","WeedVision: Multi-Stage Growth and Classification of Weeds using DETR and RetinaNet for Precision Agriculture",2024,"2024 International Conference on Machine Learning and Applications (ICMLA …","","","https://scholar.google.com",23,"2025-03-15 01:38:04","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:QIV2ME_5wuYC",,,,,0,0.00,0,5,1,"","",""
0,"T Tahamid Sarker, T Islam, KR Ahmed","Cannabis Seed Variant Detection using Faster R-CNN",2024,"arXiv e-prints, arXiv: 2403.","","","https://scholar.google.com",24,"2025-03-15 01:38:04","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:4TOpqqG69KYC",10722,,,,0,0.00,0,3,1,"","",""
0,"T Islam, O Sharif, RK Das, M Rahman","PROPOSED MODEL TO CONDUCT AN EFFECTIVE CLASSROOM BASED ON SMART EDUCATION SYSTEM",,"","","","https://scholar.google.com",25,"2025-03-15 01:38:04","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:mVmsd5A6BfQC",,,,,0,0.00,0,4,,"","",""
0,"A Sheakh, T ahosin Sazia, T aminul Islam, RJ Lima","Improving hepatits C diagnosis using machine learning techniques: An experimental analysis",,"Artificial Intelligence for Intelligent Systems, 241-259,","","","https://scholar.google.com",26,"2025-03-15 01:38:04","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:YOwf2qJgpHMC",,,,,0,0.00,0,4,,"","",""
0,"TI Student","PROPOSED MODEL TO CONDUCT AN EFFECTIVE CLASSROOM BASED ON SMART EDUCATION SYSTEM",,"","","","https://scholar.google.com",27,"2025-03-15 01:38:04","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Kgo_S9sAAAAJ&pagesize=100&citation_for_view=Kgo_S9sAAAAJ:d1gkVwhDpl0C",,,,,0,0.00,0,1,,"","",""
